time,accel1_x,accel1_y,accel1_z,accel2_x,accel2_y,accel2_z
114350,464.0,52.0,10.0,464.0,52.0,10.0
114360,89.0,160.0,28.0,89.0,160.0,28.0
114370,20.0,185.0,-372.0,20.0,185.0,-372.0
114380,151.0,92.5,-442.0,282.0,0.0,-512.0
114390,141.0,0.0,-512.0,141.0,0.0,-512.0
114400,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0
114410,493.0,0.0,-496.0,493.0,0.0,-496.0
114420,147.0,336.0,-432.0,147.0,336.0,-432.0
114440,18.0,64.0,-512.0,18.0,64.0,-512.0
114450,-484.0,0.0,-500.0,-484.0,0.0,-500.0
114460,0.0,124.0,-509.0,0.0,124.0,-509.0
114470,-434.0,1.0,-496.0,-434.0,1.0,-496.0
114480,-253.0,-316.0,-121.0,-253.0,-316.0,-121.0
114490,74.0,468.0,-127.0,74.0,468.0,-127.0
114500,34.0,342.0,16.0,55.0,-77.0,-184.0
114510,76.0,-496.0,-384.0,76.0,-496.0,-384.0
114520,-250.0,-512.0,-512.0,-313.5,-504.0,-512.0
114530,-377.0,-496.0,-512.0,-377.0,-496.0,-512.0
114540,-512.0,0.0,-504.0,-222.5,-256.0,-508.0
114550,263.5,-256.0,-512.0,263.5,-256.0,-512.0
114560,460.0,0.0,-512.0,460.0,0.0,-512.0
114570,280.0,0.0,0.0,280.0,0.0,0.0
114580,68.0,-256.0,-491.5,34.0,-256.0,-491.5
114590,68.0,-512.0,-512.0,68.0,-512.0,-512.0
114600,392.0,40.0,-512.0,269.0,61.0,-496.0
114610,146.0,82.0,-480.0,146.0,82.0,-480.0
114620,156.0,389.5,-251.5,156.0,389.5,-251.5
114630,272.0,451.0,-253.0,-254.0,511.0,58.0
114640,-254.0,511.0,58.0,-254.0,511.0,58.0
114650,160.0,411.5,-224.0,160.0,411.5,-224.0
114660,192.0,312.0,-448.0,224.0,265.0,-512.0
114670,32.0,265.0,-512.0,33.0,1.0,5.0
114680,33.0,1.0,5.0,33.0,34.0,32.0
114690,18.5,41.5,92.0,18.5,41.5,92.0
114700,16.0,49.0,144.0,16.0,49.0,144.0
114710,196.0,336.0,96.0,130.0,168.0,85.0
114720,68.0,87.0,37.0,68.0,87.0,37.0
114730,-510.0,32.0,-448.0,-510.0,32.0,-448.0
114740,-98.5,96.5,-349.5,-98.5,96.5,-349.5
114750,24.0,-512.0,-191.0,20.0,-512.0,-511.0
114760,172.0,-256.0,-205.5,172.0,-256.0,-205.5
114770,324.0,0.0,100.0,85.0,0.0,0.0
114780,202.0,-248.0,-256.0,202.0,-248.0,-256.0
114790,323.5,-113.0,-512.0,329.5,-120.0,-512.0
114800,258.0,384.0,-384.0,258.0,384.0,-384.0
114810,34.0,115.0,-224.0,34.0,115.0,-224.0
114820,323.0,511.0,-125.0,323.0,511.0,-125.0
114830,2.0,511.0,5.0,8.0,379.0,9.0
114840,80.0,-62.5,-111.5,80.0,-62.5,-111.5
114850,204.0,-252.0,-372.0,132.5,-256.0,-512.0
114860,-512.0,43.0,-512.0,-512.0,43.0,-512.0
114870,-512.0,137.0,-255.0,-512.0,137.0,-255.0
114880,-512.0,-512.0,-443.0,-512.0,-512.0,-443.0
114890,-503.0,0.0,4.0,-503.0,0.0,4.0
114900,4.0,0.0,-511.5,0.0,0.0,-512.0
114910,32.0,-512.0,-512.0,32.0,-512.0,-512.0
114920,24.0,-443.0,-512.0,24.0,-189.0,-512.0
114930,-494.0,321.0,-478.0,-494.0,321.0,-478.0
114940,0.0,196.0,-375.0,0.0,196.0,-375.0
114950,0.0,0.0,162.0,0.0,0.0,162.0
114960,4.0,511.0,-192.0,4.0,511.0,-192.0
114970,-128.0,511.0,-256.0,-128.0,511.0,-256.0
114980,1.0,0.0,-367.0,1.0,0.0,-367.0
114990,92.0,65.0,-492.0,92.0,65.0,-492.0
115000,31.0,72.0,24.0,31.0,72.0,24.0
115010,-231.0,32.0,1.0,-231.0,32.0,1.0
115020,34.5,200.0,128.0,34.5,200.0,128.0
115030,64.0,25.0,128.0,64.0,25.0,128.0
115040,80.0,279.0,128.0,-212.0,139.5,132.0
115050,2.0,0.0,120.0,2.0,0.0,120.0
115060,0.0,49.0,-396.0,-123.0,-152.0,-405.5
115070,85.0,-471.0,-416.0,85.0,-471.0,-416.0
115080,-512.0,8.0,-352.0,0.0,0.0,-479.0
115090,0.0,0.0,-479.0,0.0,0.0,-479.0
115100,-193.5,0.0,24.5,-193.5,0.0,24.5
115110,29.0,0.0,1.0,29.0,0.0,1.0
115120,272.0,-444.0,-376.0,272.0,-444.0,-376.0
115130,198.5,414.5,-512.0,198.5,414.5,-512.0
115140,196.0,511.0,-512.0,196.0,511.0,-512.0
115150,0.0,249.0,-125.0,0.0,249.0,-125.0
115160,-512.0,0.0,24.0,-512.0,0.0,24.0
115170,17.5,466.0,-62.0,3.5,400.0,-64.0
115180,75.0,146.5,-64.0,75.0,146.5,-64.0
115190,-302.0,0.0,0.0,-302.0,0.0,0.0
115200,-486.0,-512.0,-512.0,-365.0,-119.5,-512.0
115210,-40.5,-91.5,-409.0,-40.5,-91.5,-409.0
115220,2.0,-184.0,-306.0,138.0,-152.0,-50.0
115230,-240.0,15.5,-234.0,-240.0,15.5,-234.0
115240,-255.0,0.0,-251.0,-255.0,0.0,-251.0
115250,-512.0,-512.0,-512.0,-512.0,-512.0,-512.0
115260,0.0,0.0,-512.0,0.0,0.0,-512.0
115270,1.0,0.0,-512.0,1.0,0.0,-512.0
115280,104.0,473.0,-508.0,239.0,-39.0,-505.0
115290,96.0,444.0,-180.0,96.0,444.0,-180.0
115300,-496.0,511.0,-212.0,-176.0,255.5,-106.0
115310,75.0,0.0,-512.0,75.0,0.0,-512.0
115320,-118.0,177.0,-248.0,-236.0,177.0,0.0
115330,-201.0,36.0,72.0,-201.0,36.0,72.0
115340,-199.5,66.0,82.5,-135.5,82.0,82.5
115350,-512.0,383.0,82.0,-512.0,383.0,82.0
115360,44.0,-512.0,-512.0,44.0,-512.0,-512.0
115370,0.0,0.0,-367.0,-254.0,0.0,-383.0
115380,-127.0,0.0,-371.5,-220.0,-256.0,-352.0
115390,164.0,511.0,174.0,164.0,511.0,174.0
115400,144.0,511.0,-190.0,256.0,511.0,-110.0
115410,83.0,0.0,0.0,83.0,0.0,0.0
115420,33.0,96.5,-109.0,33.0,96.5,-109.0
115430,0.0,-512.0,-252.0,0.0,-512.0,-252.0
115440,0.0,0.0,9.0,0.0,-256.0,-256.0
115450,131.0,-512.0,-512.0,131.0,-512.0,-512.0
115460,-82.0,-121.5,-512.0,-82.0,-121.5,-512.0
115470,160.0,28.0,-511.0,160.0,28.0,-511.0
115480,80.0,280.0,-191.0,80.0,280.0,-191.0
115490,20.0,353.0,18.0,20.0,353.0,18.0
115500,272.0,0.0,0.0,272.0,0.0,0.0
115510,110.0,178.5,-78.5,-222.0,-105.0,-250.0
115520,-500.0,-256.0,-427.5,-368.0,-256.0,-476.0
115530,-224.0,0.0,-510.0,102.0,0.0,10.0
115540,132.5,45.0,-254.5,132.5,45.0,-254.5
115550,128.0,292.0,-512.0,128.0,292.0,-512.0
115560,34.0,180.5,-512.0,34.0,180.5,-512.0
115570,-512.0,68.0,-431.0,-512.0,68.0,-431.0
115580,-63.5,-43.0,-282.0,-64.0,21.5,-142.5
115590,320.0,43.0,32.0,-446.0,59.0,32.0
115600,-475.0,192.0,33.0,-475.0,192.0,33.0
115610,-256.0,-256.0,-307.0,-256.0,-256.0,-307.0
115620,-448.0,-512.0,-503.0,-446.0,-512.0,-504.0
115630,23.0,-256.0,-502.0,23.0,-256.0,-502.0
115640,110.0,148.0,-508.0,110.0,148.0,-508.0
115650,0.0,0.0,162.0,0.0,0.0,162.0
115660,0.0,511.0,324.0,0.0,511.0,324.0
115670,64.0,511.0,272.0,64.0,511.0,272.0
115680,22.0,482.0,-220.0,22.0,482.0,-220.0
115690,-512.0,0.0,-288.0,-512.0,0.0,-288.0
115700,0.0,4.0,0.0,0.0,68.0,0.0
115710,-128.0,78.0,13.0,-128.0,78.0,13.0
115720,-151.0,0.0,26.0,-151.0,0.0,26.0
115730,-218.0,131.5,10.0,-218.0,131.5,10.0
115740,-444.0,263.0,0.0,-412.0,263.0,25.0
115750,-480.0,-71.5,-252.0,-480.0,-71.5,-252.0
115760,-250.0,-512.0,-503.0,-219.5,-512.0,-512.0
115770,-128.0,-512.0,-480.0,-128.0,-512.0,-480.0
115780,192.5,-512.0,-480.0,0.0,-512.0,-480.0
115790,70.0,-512.0,-462.0,70.0,-512.0,-462.0
115800,284.0,437.0,96.0,284.0,437.0,96.0
115810,142.0,326.5,-112.0,142.0,326.5,-112.0
115820,264.0,119.0,-512.0,56.0,119.0,-512.0
115830,45.0,59.5,-512.0,41.0,0.0,-512.0
115840,-384.0,144.0,-512.0,-384.0,144.0,-512.0
115850,3.0,381.0,-256.0,3.0,381.0,-256.0
115860,-104.0,-36.5,-172.0,-200.0,283.5,-172.0
115870,168.0,37.0,-64.0,168.0,37.0,-64.0
115880,-224.0,-512.0,-512.0,-224.0,-512.0,-512.0
115890,-380.0,19.0,-472.0,-380.0,19.0,-472.0
115900,-381.0,0.0,-509.0,-381.0,0.0,-509.0
115910,-318.0,-512.0,-510.0,-188.0,-512.0,-510.0
115920,14.0,128.5,68.0,14.0,128.5,68.0
115930,36.5,53.0,-446.0,182.0,-88.5,-478.0
115940,40.0,79.0,-512.0,40.0,79.0,-512.0
115950,35.0,56.0,1.0,35.0,56.0,1.0
115960,-125.0,91.0,25.0,-125.0,91.0,25.0
115970,255.0,-112.0,-205.5,205.0,-128.0,-413.5
115980,214.0,-512.0,-512.0,214.0,-512.0,-512.0
115990,266.0,0.0,-439.0,293.0,-256.0,-247.5
116000,330.0,338.5,24.5,330.0,338.5,24.5
116010,289.0,349.0,0.0,-509.0,0.0,-512.0
116020,-510.0,0.0,-512.0,-510.0,0.0,-512.0
116030,33.0,-256.0,1.0,33.0,-256.0,1.0
116040,288.0,129.0,3.0,288.0,129.0,3.0
116050,-512.0,0.0,2.0,-512.0,-256.0,-255.0
116060,0.0,-512.0,-512.0,0.0,-512.0,-512.0
116070,85.0,470.0,-304.0,85.0,470.0,-304.0
116080,6.0,511.0,-219.0,6.0,511.0,-219.0
116090,257.0,47.0,12.0,257.0,47.0,12.0
116100,273.0,453.0,12.0,273.0,453.0,12.0
116110,25.0,-381.5,-351.0,25.0,-381.5,-351.0
116120,0.0,-512.0,-383.0,0.0,-512.0,130.0
116130,138.0,-256.0,24.5,138.0,-256.0,24.5
116140,264.0,220.0,39.0,264.0,220.0,39.0
116150,153.0,125.5,-256.0,153.0,125.5,-256.0
116160,128.0,0.0,-512.0,128.0,511.0,-475.0
116170,257.0,70.5,1.5,1.0,70.5,33.5
116180,0.0,60.0,2.0,0.0,60.0,2.0
116190,0.0,481.0,-64.0,0.0,481.0,-64.0
116200,-376.0,-256.0,-432.0,-376.0,-256.0,-432.0
116210,-427.0,-256.0,-512.0,-427.0,-256.0,-512.0
116220,108.5,129.0,-441.0,108.5,129.0,-441.0
116230,0.0,327.0,-366.0,0.0,327.0,-366.0
116240,-86.0,274.0,-39.0,-88.0,358.0,145.0
116250,273.0,132.0,37.0,273.0,128.0,33.0
116260,256.0,0.0,48.0,256.0,0.0,48.0
116270,264.5,-509.0,-178.5,264.5,-509.0,-178.5
116280,8.0,128.0,49.0,8.0,128.0,49.0
116290,152.0,511.0,34.0,152.0,511.0,34.0
116300,144.0,0.0,-512.0,144.0,0.0,-512.0
116310,2.5,105.0,-494.5,2.5,105.0,-494.5
116320,-180.5,-109.5,-314.5,-180.0,-361.5,-184.0
116330,-476.0,83.0,32.0,-476.0,83.0,32.0
116340,-423.0,-256.0,-205.5,-359.0,-512.0,-395.5
116350,-96.0,-101.0,-479.0,-96.0,-101.0,-479.0
116360,64.0,214.0,-255.0,88.0,194.0,-31.0
116370,193.0,181.0,138.0,193.0,181.0,138.0
116380,384.0,-512.0,-256.0,384.0,-512.0,-256.0
116390,130.0,-512.0,-512.0,130.0,-512.0,-512.0
116400,34.0,243.0,-448.0,34.0,243.0,-448.0
116410,75.0,455.0,77.0,11.0,255.5,-248.0
116420,-111.0,-512.0,-512.0,-111.0,-512.0,-512.0
116430,177.0,64.0,-236.0,177.0,48.0,-212.0
116440,177.0,32.0,-188.0,-456.0,-384.0,-252.0
116450,-126.5,74.5,-304.0,-114.5,-181.5,-301.0
116460,130.5,87.5,-251.0,130.5,87.5,-251.0
116470,16.0,74.0,34.0,16.0,74.0,34.0
116490,17.0,-384.0,-393.0,17.0,-384.0,-393.0
116500,18.0,-352.0,-384.0,20.0,256.0,-502.0
116510,-253.0,135.5,-381.0,-253.0,135.5,-381.0
116520,8.0,3.0,64.0,8.0,3.0,64.0
116530,1.5,-219.0,-95.0,32.5,-219.5,-207.0
116540,65.0,-512.0,-432.0,65.0,-512.0,-432.0
116550,0.5,-0.5,64.0,0.5,461.5,68.0
116560,258.0,187.0,32.0,258.0,187.0,32.0
116570,-76.0,-246.5,2.0,-76.0,-246.5,2.0
116580,-184.0,46.0,37.0,-184.0,46.0,37.0
116590,65.0,23.0,177.0,65.0,23.0,177.0
116600,33.0,-447.0,-262.0,38.0,-512.0,58.0
116610,130.0,256.0,48.0,130.0,256.0,48.0
116620,1.0,160.5,-323.5,16.0,-112.0,-305.0
116630,-170.0,400.0,-87.5,-36.0,415.0,102.0
116640,8.0,0.0,-512.0,8.0,0.0,-512.0
116650,88.5,96.5,5.5,88.5,96.5,5.5
116660,146.0,218.0,-54.0,146.0,103.0,-135.0
116670,-237.0,-504.0,-512.0,-237.0,-504.0,-512.0
116680,48.0,169.0,-512.0,144.0,264.0,-96.0
116690,256.0,40.0,32.0,256.0,40.0,32.0
116700,63.0,-512.0,-444.0,63.0,-512.0,-444.0
116710,2.5,45.5,-380.0,34.5,-243.5,-256.0
116720,0.0,317.0,-172.0,0.0,317.0,-172.0
116730,0.0,509.0,-234.0,0.0,-243.0,-506.0
116740,-54.0,-512.0,-232.0,-120.0,-172.5,-233.5
116750,16.0,511.0,320.0,16.0,511.0,320.0
116760,196.0,-256.0,-256.0,4.0,-512.0,-256.0
116770,260.0,0.0,112.0,260.0,0.0,112.0
116780,72.0,97.0,0.0,72.0,97.0,0.0
116790,97.0,191.0,-256.0,120.0,191.0,0.0
116800,8.0,286.0,3.0,8.0,286.0,3.0
116810,1.0,-123.5,-236.5,1.0,-123.5,-246.5
116820,264.0,255.5,-251.5,264.0,255.5,-251.5
116830,501.0,-512.0,-492.0,501.0,-512.0,-492.0
116840,422.0,128.0,37.0,422.0,128.0,37.0
116850,272.0,0.0,42.0,256.0,0.0,10.0
116860,-159.0,-512.0,28.0,-159.0,-512.0,28.0
116870,169.0,164.0,-248.0,149.0,229.0,-512.0
116880,320.0,511.0,-254.0,320.0,511.0,-254.0
116890,-240.0,83.0,16.0,-508.0,-512.0,16.0
116900,172.0,0.0,12.0,140.0,12.0,-448.0
116910,70.0,12.0,-244.0,-186.0,-252.0,-231.0
116920,240.0,0.0,-383.0,240.0,0.0,-383.0
116930,208.0,0.0,-366.0,208.0,0.0,-366.0
116940,166.0,18.0,-22.5,-10.0,22.0,-22.5
116950,-191.0,0.0,-224.0,-191.0,0.0,-224.0
116960,-108.0,-512.0,-509.5,-108.0,-512.0,-509.5
116970,128.0,332.0,-511.0,128.0,332.0,-511.0
116980,146.5,134.0,-272.0,146.5,134.0,-272.0
116990,136.0,32.0,68.0,136.0,32.0,68.0
117000,72.0,165.0,76.0,104.0,-363.0,-447.0
117010,-154.5,-196.0,-511.5,-154.5,-196.0,-511.5
117020,-59.0,226.5,-253.5,5.0,291.0,-124.0
117030,7.0,361.0,4.0,7.0,361.0,4.0
117040,5.0,-347.5,-109.5,23.0,-127.5,-113.5
117050,73.0,-125.5,-104.5,138.0,-126.0,-200.0
117060,2.0,196.0,0.0,2.0,196.0,0.0
117070,145.0,-187.5,-318.5,145.0,-187.5,-318.5
117080,112.0,0.0,-512.0,-141.0,-512.0,-512.0
117090,-192.0,0.0,-510.0,-192.0,0.0,-510.0
117100,-251.0,4.0,-253.0,-251.0,4.0,-253.0
117110,-237.5,2.0,-126.5,-239.5,0.0,-256.0
117120,132.0,0.0,-512.0,132.0,0.0,-512.0
117130,4.0,-512.0,0.0,4.0,-512.0,0.0
117140,37.0,-352.0,1.0,19.0,-255.5,-256.0
117150,146.5,13.5,3.0,146.5,13.5,3.0
117160,-174.0,196.0,-357.5,-149.0,136.0,-309.5
117170,-318.0,202.0,-254.0,15.0,208.0,-512.0
117180,26.5,-416.0,4.0,26.5,-416.0,4.0
117190,24.0,-381.0,-512.0,24.0,-381.0,-512.0
117200,128.0,262.0,0.0,-256.0,22.0,96.0
117210,-121.0,177.5,-178.5,-121.0,177.5,-178.5
117220,311.0,1.0,-208.0,311.0,1.0,-208.0
117230,2.0,205.5,-89.5,73.5,93.5,-281.5
117240,-79.0,192.0,-512.0,-79.0,192.0,-512.0
117250,0.0,0.0,10.0,0.0,0.0,10.0
117260,160.5,-512.0,-512.0,160.5,-512.0,-512.0
117270,3.0,0.0,26.0,3.0,0.0,26.0
117280,56.5,287.5,-95.5,156.5,290.0,-287.5
117290,162.0,0.0,38.0,162.0,0.0,38.0
117300,-352.0,0.0,-512.0,-352.0,0.0,-512.0
117310,32.0,-512.0,-512.0,32.0,-512.0,-512.0
117320,1.0,48.0,-215.5,0.5,-176.0,40.5
117330,48.0,216.0,-256.0,48.0,216.0,-256.0
117340,-419.0,33.0,1.0,-419.0,33.0,1.0
117350,43.0,144.0,17.0,43.0,144.0,17.0
117360,52.0,-512.0,-256.0,52.0,-512.0,-256.0
117370,0.0,321.0,9.0,0.0,321.0,9.0
117380,-103.0,213.5,64.0,-103.0,213.5,64.0
117390,48.0,0.0,-512.0,48.0,0.0,-512.0
117400,13.0,-95.5,129.0,9.5,-11.5,18.0
117410,18.0,424.0,35.0,256.0,345.0,3.0
117420,-252.0,-512.0,0.0,-252.0,-512.0,0.0
117430,-215.0,72.5,5.0,-215.0,72.5,5.0
117440,53.0,124.0,269.0,53.0,124.0,269.0
117450,96.0,-256.0,-256.0,96.0,-256.0,-256.0
117460,80.0,202.0,161.0,80.0,202.0,161.0
117470,82.0,511.0,265.0,82.0,511.0,265.0
117480,-120.0,-503.0,-512.0,-123.5,-183.0,-512.0
117500,0.0,230.0,14.0,0.0,230.0,14.0
117510,132.0,-256.0,-512.0,132.0,-256.0,-512.0
117520,-78.0,184.5,-162.0,-78.0,184.5,-162.0
117530,-58.0,-512.0,-512.0,-58.0,-512.0,-512.0
117540,71.0,-333.0,-512.0,71.0,-333.0,-512.0
117550,85.5,308.0,92.5,85.5,308.0,92.5
117560,100.0,293.0,184.0,101.0,404.0,8.0
117570,-80.5,128.0,-376.0,-80.5,128.0,-376.0
117580,-222.5,128.0,-88.0,-219.5,144.0,-220.0
117590,13.0,-448.0,-480.0,13.0,-448.0,-480.0
117600,27.5,-441.0,-512.0,27.5,-441.0,-512.0
117610,64.0,-464.0,0.0,64.0,-464.0,0.0
117620,100.5,149.0,-256.0,100.5,149.0,-256.0
117630,0.0,456.0,-255.0,112.0,192.0,-512.0
117640,168.0,-155.0,-255.0,36.0,-474.0,-255.0
117650,18.0,430.0,384.0,18.0,430.0,384.0
117660,32.5,18.5,-75.5,0.0,0.0,-512.0
117670,272.0,222.0,-510.0,272.0,222.0,-510.0
117680,-502.0,-512.0,-64.0,-502.0,-512.0,-64.0
117690,-428.0,141.0,-512.0,-428.0,141.0,-512.0
117700,128.0,238.0,-512.0,128.0,238.0,-512.0
117710,70.0,9.0,-189.0,70.0,9.0,-189.0
117720,1.0,82.0,0.0,1.0,82.0,0.0
117730,49.0,0.0,80.5,69.0,-256.0,-224.0
117740,37.0,-512.0,-512.0,37.0,-512.0,-512.0
117750,38.0,164.0,-345.5,38.0,164.0,-345.5
117760,144.0,69.0,0.0,144.0,69.0,0.0
117770,37.0,0.0,-512.0,-218.0,-256.0,-512.0
117780,323.0,459.0,-512.0,323.0,459.0,-512.0
117790,-254.0,-512.0,-512.0,-254.0,-512.0,-512.0
117800,-128.0,345.0,49.0,-64.0,415.0,27.5
117810,66.0,-512.0,0.0,66.0,-27.0,14.0
117820,150.0,-512.0,-512.0,150.0,-512.0,-512.0
117830,147.0,130.0,-76.0,147.0,130.0,-76.0
117840,1.0,160.0,3.0,1.0,160.0,3.0
117850,-256.0,0.0,-512.0,-256.0,0.0,-512.0
117860,-228.0,68.0,-512.0,-235.0,34.0,-512.0
117870,139.0,0.0,40.0,139.0,0.0,40.0
117880,68.0,387.0,0.0,68.0,387.0,0.0
117890,0.0,-512.0,-512.0,0.0,-512.0,-512.0
117900,41.0,36.0,-94.0,45.0,34.0,-512.0
117910,11.0,3.0,0.0,24.0,196.0,64.0
117920,-71.5,129.5,-512.0,-71.5,129.5,-512.0
117930,-223.0,259.0,-512.0,-223.0,259.0,-512.0
117940,81.0,0.0,-191.0,81.0,0.0,-191.0
117950,256.0,80.0,33.0,256.0,80.0,33.0
117960,449.0,64.0,0.0,449.0,64.0,0.0
117970,304.0,-368.0,2.0,292.0,-336.0,18.0
117980,82.0,15.5,128.5,82.0,15.5,128.5
117990,260.0,-510.0,-512.0,-512.0,130.0,-512.0
118000,-512.0,130.0,-512.0,-512.0,130.0,-512.0
118010,-428.0,4.0,-306.0,-267.5,-252.0,-306.0
118020,-472.0,8.0,-512.0,-472.0,8.0,-512.0
118030,-37.0,132.0,-220.0,-37.0,132.0,-220.0
118040,69.0,264.0,69.0,69.0,264.0,69.0
118050,102.0,281.5,209.0,102.0,281.5,209.0
118060,212.0,-27.5,-159.5,288.0,-60.0,-512.0
118070,280.0,4.0,0.0,-510.0,17.0,1.0
118080,-427.0,-182.5,-215.5,-427.0,-182.5,-215.5
118090,-488.0,2.0,-251.0,-488.0,2.0,-251.0
118100,2.0,-406.0,-512.0,2.0,-406.0,-512.0
118110,58.0,312.0,-438.0,58.0,312.0,-438.0
118120,165.0,156.5,-194.5,165.0,156.5,-194.5
118130,321.0,-512.0,-512.0,321.0,-512.0,-512.0
118140,275.0,12.0,-382.0,256.0,8.0,-512.0
118150,144.5,38.0,-304.0,144.5,38.0,-304.0
118160,8.0,164.0,10.0,8.0,164.0,10.0
118170,-91.0,214.0,5.0,-185.5,266.0,52.0
118180,-510.0,0.0,-512.0,-510.0,0.0,-512.0
118190,-374.0,189.0,-236.0,-374.0,189.0,-236.0
118200,17.0,187.0,194.0,17.0,187.0,194.0
118210,156.0,-256.0,-256.0,140.0,-512.0,-512.0
118220,86.0,104.0,20.0,86.0,104.0,20.0
118230,160.0,192.0,3.0,160.0,192.0,3.0
118240,72.5,-255.0,-256.0,16.0,-512.0,-512.0
118250,0.0,214.0,-512.0,0.0,214.0,-512.0
118260,4.0,-256.0,-191.0,-117.5,-124.0,-351.5
118270,-360.0,169.0,0.0,-360.0,169.0,0.0
118280,-40.0,-512.0,0.0,-40.0,-512.0,0.0
118290,128.0,-504.0,-396.0,66.0,-123.0,-452.0
118300,9.0,10.0,150.0,1.0,0.0,0.0
118310,1.0,0.0,0.0,0.0,-512.0,-512.0
118320,8.0,0.0,-511.0,8.0,0.0,-511.0
118330,24.0,0.0,-247.0,24.0,0.0,-247.0
118340,11.0,141.0,0.0,11.0,141.0,0.0
118350,-480.0,-512.0,-512.0,-480.0,-512.0,-512.0
118360,1.0,271.0,41.0,1.0,271.0,41.0
118370,1.0,466.0,146.0,13.0,-23.0,-54.5
118380,129.0,-512.0,-512.0,129.0,-512.0,-512.0
118390,256.0,-508.0,-216.0,256.0,-508.0,-216.0
118400,256.0,-384.0,76.0,256.0,-384.0,76.0
118410,17.0,42.0,0.0,17.0,42.0,0.0
118420,-158.0,0.0,0.0,-158.0,0.0,0.0
118430,4.0,381.5,-270.0,4.0,381.5,-270.0
118440,4.0,276.0,-512.0,4.0,276.0,-512.0
118450,-158.0,64.0,-512.0,-158.0,64.0,-512.0
118460,196.0,128.0,-512.0,132.0,-496.0,-512.0
118470,78.0,-107.0,29.5,78.0,-107.0,29.5
118480,69.5,-107.0,-226.5,69.5,-107.0,-226.5
118490,33.0,-512.0,-512.0,373.0,0.0,-512.0
118500,226.0,124.0,2.0,226.0,124.0,2.0
118510,293.0,113.0,18.0,293.0,113.0,18.0
118520,-220.0,-512.0,-512.0,-220.0,-512.0,-512.0
118530,-108.5,-200.0,-256.0,-108.5,-200.0,-256.0
118540,3.0,112.0,0.0,-510.0,321.0,1.0
118550,-255.0,212.0,-255.5,-255.0,212.0,-255.5
118560,-239.0,16.0,-512.0,-239.0,16.0,-512.0
118570,-239.5,12.5,-256.0,-239.5,12.5,-256.0
118580,-238.0,250.0,0.0,-238.0,250.0,0.0
118590,26.0,-131.0,-256.0,-216.0,-131.0,-256.0
118600,508.0,196.0,72.0,508.0,196.0,72.0
118610,326.0,-74.0,70.0,326.0,-74.0,70.0
118620,51.0,0.0,-512.0,51.0,0.0,-512.0
118630,51.0,0.0,-512.0,3.0,184.0,-512.0
118640,37.5,117.0,-244.0,37.5,117.0,-244.0
118650,-240.0,0.0,-512.0,-240.0,0.0,-512.0
118660,69.0,0.0,-512.0,69.0,0.0,-512.0
118670,-371.0,95.0,138.0,-371.0,95.0,138.0
118680,-389.5,47.5,-177.0,-389.5,47.5,-177.0
118690,8.0,184.0,-512.0,8.0,184.0,-512.0
118700,8.0,184.0,-512.0,8.0,184.0,-512.0
118710,257.0,-512.0,-222.0,257.0,-512.0,-222.0
118720,91.0,218.0,0.0,91.0,218.0,0.0
118730,265.0,-512.0,-512.0,265.0,-512.0,-512.0
118740,207.0,-255.0,-238.0,149.0,2.0,36.0
118750,2.0,0.0,16.0,2.0,0.0,16.0
118760,96.0,0.0,0.0,96.0,0.0,0.0
118770,-476.0,475.0,134.0,-476.0,475.0,134.0
118780,-173.0,310.0,-189.0,148.0,72.5,-256.0
118790,-384.0,508.0,2.0,-384.0,508.0,2.0
118800,-240.0,-512.0,-512.0,24.0,-256.0,-256.0
118810,288.0,0.0,0.0,288.0,0.0,0.0
118820,288.0,298.0,338.0,288.0,298.0,338.0
118830,206.0,0.0,-512.0,135.0,41.0,-128.0
118840,320.0,-494.0,0.0,320.0,-494.0,0.0
118850,80.0,-64.0,5.0,80.0,-64.0,5.0
118860,0.0,-512.0,0.0,0.0,-512.0,0.0
118870,13.0,-512.0,-512.0,13.0,-512.0,-512.0
118880,19.5,381.5,-192.0,58.5,233.0,1.0
118890,80.0,214.0,258.0,80.0,214.0,258.0
118900,64.0,-512.0,-512.0,64.0,-512.0,-512.0
118910,10.0,480.0,-379.0,10.0,480.0,-379.0
118920,-512.0,287.0,52.0,-512.0,287.0,52.0
118930,138.5,-191.0,-410.0,152.5,-187.0,-512.0
118940,235.5,69.0,-214.5,235.5,69.0,-214.5
118950,48.0,0.0,83.0,91.0,347.0,416.0
118960,190.0,-82.5,-48.0,190.0,-82.5,-48.0
118970,289.0,-512.0,-512.0,109.0,-492.0,130.0
118980,227.0,34.0,-124.0,227.0,34.0,-124.0
118990,192.0,0.0,2.0,192.0,0.0,2.0
119000,192.0,0.0,2.0,192.0,0.0,2.0
119010,0.0,-512.0,-512.0,24.0,-160.0,-488.0
119020,216.0,256.5,-470.5,216.0,256.5,-470.5
119030,344.0,39.0,16.0,344.0,39.0,16.0
119040,344.0,39.0,16.0,90.0,0.0,0.0
119050,6.0,0.0,-256.0,6.0,0.0,-256.0
119060,-122.0,-256.0,-512.0,-122.0,-256.0,-512.0
119070,-295.0,511.0,-508.0,-295.0,511.0,-508.0
119080,-193.5,441.5,-510.0,-193.5,441.5,-510.0
119090,-92.0,372.0,-512.0,-512.0,0.0,-512.0
119100,-512.0,0.0,0.0,-512.0,0.0,0.0
